teff_2,logg_2,feh_2,alpha,npix,rv,gamma,chi2,arbnorm
4200,5.0,0.0,0.1484,1024,98.0,0.0,5274.3539,1.0
4200,5.0,0.0,0.1484,1024,98.0,0.25,5279.3262,1.0
4200,5.0,0.0,0.1484,1024,98.0,0.5,5566.7856,1.0
4200,5.0,0.0,0.1484,1024,98.0,0.75,6128.2181,1.0
4200,5.0,0.0,0.1484,1024,98.5,-1.0,7647.313,1.0
4200,5.0,0.0,0.1484,1024,98.5,-0.75,6618.2877,1.0
4200,5.0,0.0,0.1484,1024,98.5,-0.5,5877.6348,1.0
4200,5.0,0.0,0.1484,1024,98.5,-0.25,5416.6413,1.0
4200,5.0,0.0,0.1484,1024,98.5,0.0,5243.098,1.0
4200,5.0,0.0,0.1484,1024,98.5,0.25,5251.0351,1.0
4200,5.0,0.0,0.1484,1024,98.5,0.5,5537.8551,1.0
4200,5.0,0.0,0.1484,1024,98.5,0.75,6104.2991,1.0
4200,5.0,0.0,0.1484,1024,99.0,-1.0,7599.6284,1.0
4200,5.0,0.0,0.1484,1024,99.0,-0.75,6584.4054,1.0
4200,5.0,0.0,0.1484,1024,99.0,-0.5,5845.1975,1.0
4200,5.0,0.0,0.1484,1024,99.0,-0.25,5388.7322,1.0
4200,5.0,0.0,0.1484,1024,99.0,0.0,5223.5539,1.0
4200,5.0,0.0,0.1484,1024,99.0,0.25,5232.3709,1.0
4200,5.0,0.0,0.1484,1024,99.0,0.5,5525.0723,1.0
4200,5.0,0.0,0.1484,1024,99.0,0.75,6106.8356,1.0
4200,5.0,0.0,0.1484,1024,99.5,-1.0,7572.0347,1.0
4200,5.0,0.0,0.1484,1024,99.5,-0.75,6557.6363,1.0
4200,5.0,0.0,0.1484,1024,99.5,-0.5,5824.8815,1.0
4200,5.0,0.0,0.1484,1024,99.5,-0.25,5377.4392,1.0
4200,5.0,0.0,0.1484,1024,99.5,0.0,5215.9043,1.0
4200,5.0,0.0,0.1484,1024,99.5,0.25,5233.414,1.0
4200,5.0,0.0,0.1484,1024,99.5,0.5,5533.8771,1.0
4200,5.0,0.0,0.1484,1024,99.5,0.75,6117.3713,1.0
4200,5.0,0.0,0.1484,1024,100.0,-1.0,7554.3509,1.0
4200,5.0,0.0,0.1484,1024,100.0,-0.75,6545.1756,1.0
4200,5.0,0.0,0.1484,1024,100.0,-0.5,5820.8163,1.0
4200,5.0,0.0,0.1484,1024,100.0,-0.25,5386.439,1.0
4200,5.0,0.0,0.1484,1024,100.0,0.0,5237.1056,1.0
4200,5.0,0.0,0.1484,1024,100.0,0.25,5252.5214,1.0
4200,5.0,0.0,0.1484,1024,100.0,0.5,5556.815,1.0
4200,5.0,0.0,0.1484,1024,100.0,0.75,6148.7093,1.0
4200,5.0,0.0,0.1484,1024,100.5,-1.0,7552.1911,1.0
4200,5.0,0.0,0.1484,1024,100.5,-0.75,6552.8996,1.0
4200,5.0,0.0,0.1484,1024,100.5,-0.5,5834.3503,1.0
4200,5.0,0.0,0.1484,1024,100.5,-0.25,5410.3364,1.0
4200,5.0,0.0,0.1484,1024,100.5,0.0,5261.5623,1.0
4200,5.0,0.0,0.1484,1024,100.5,0.25,5283.5524,1.0
4200,5.0,0.0,0.1484,1024,100.5,0.5,5600.7734,1.0
4200,5.0,0.0,0.1484,1024,100.5,0.75,6199.2192,1.0
4200,5.0,0.0,0.1484,1024,101.0,-1.0,7564.7445,1.0
4200,5.0,0.0,0.1484,1024,101.0,-0.75,6576.0861,1.0
4200,5.0,0.0,0.1484,1024,101.0,-0.5,5867.5083,1.0
4200,5.0,0.0,0.1484,1024,101.0,-0.25,5445.3479,1.0
4200,5.0,0.0,0.1484,1024,101.0,0.0,5305.4592,1.0
4200,5.0,0.0,0.1484,1024,101.0,0.25,5335.8034,1.0
4200,5.0,0.0,0.1484,1024,101.0,0.5,5656.582,1.0
4200,5.0,0.0,0.1484,1024,101.0,0.75,6268.2753,1.0
4200,5.0,0.0,0.1484,1024,101.5,-1.0,7590.4627,1.0
4200,5.0,0.0,0.1484,1024,101.5,-0.75,6614.2828,1.0
4200,5.0,0.0,0.1484,1024,101.5,-0.5,5912.6175,1.0
4200,5.0,0.0,0.1484,1024,101.5,-0.25,5494.9096,1.0
4200,5.0,0.0,0.1484,1024,101.5,0.0,5363.8784,1.0
4200,5.0,0.0,0.1484,1024,101.5,0.25,5399.2969,1.0
4200,5.0,0.0,0.1484,1024,101.5,0.5,5731.2398,1.0
4200,5.0,0.0,0.1484,1024,101.5,0.75,6348.3212,1.0
4200,5.0,0.0,0.1484,1024,102.0,-1.0,7640.0355,1.0
4200,5.0,0.0,0.1484,1024,102.0,-0.75,6669.6586,1.0
4200,5.0,0.0,0.1484,1024,102.0,-0.5,5974.5322,1.0
4200,5.0,0.0,0.1484,1024,102.0,-0.25,5565.8264,1.0
4200,5.0,0.0,0.1484,1024,102.0,0.0,5436.0479,1.0
4200,5.0,0.0,0.1484,1024,102.0,0.25,5480.9604,1.0
4200,5.0,0.0,0.1484,1024,102.0,0.5,5821.7492,1.0
4200,5.0,0.0,0.1484,1024,102.0,0.75,6443.1143,1.0
4200,5.0,0.0,0.1484,1024,102.5,-1.0,7701.6106,1.0
4200,5.0,0.0,0.1484,1024,102.5,-0.75,6738.1764,1.0
4200,5.0,0.0,0.1484,1024,102.5,-0.5,6048.8143,1.0
4200,5.0,0.0,0.1484,1024,102.5,-0.25,5648.541,1.0
4200,5.0,0.0,0.1484,1024,102.5,0.0,5524.5927,1.0
4200,5.0,0.0,0.1484,1024,102.5,0.25,5571.1595,1.0
4200,5.0,0.0,0.1484,1024,102.5,0.5,5925.2975,1.0
4200,5.0,0.0,0.1484,1024,102.5,0.75,6546.0099,1.0
4200,5.0,0.0,0.1484,1024,103.0,-1.0,7785.4044,1.0
4200,5.0,0.0,0.1484,1024,103.0,-0.75,6820.9199,1.0
4200,5.0,0.0,0.1484,1024,103.0,-0.5,6136.5487,1.0
4200,5.0,0.0,0.1484,1024,103.0,-0.25,5744.558,1.0
4200,5.0,0.0,0.1484,1024,103.0,0.0,5624.3942,1.0
4200,5.0,0.0,0.1484,1024,103.0,0.25,5677.2807,1.0
4200,5.0,0.0,0.1484,1024,103.0,0.5,6025.0598,1.0
4200,5.0,0.0,0.1484,1024,103.0,0.75,6646.5147,1.0
4200,5.0,0.0,0.1484,1024,103.5,-1.0,7872.8711,1.0
4200,5.0,0.0,0.1484,1024,103.5,-0.75,6910.8006,1.0
4200,5.0,0.0,0.1484,1024,103.5,-0.5,6225.5295,1.0
4200,5.0,0.0,0.1484,1024,103.5,-0.25,5839.1663,1.0
4200,5.0,0.0,0.1484,1024,103.5,0.0,5724.0924,1.0
4200,5.0,0.0,0.1484,1024,103.5,0.25,5781.686,1.0
4200,5.0,0.0,0.1484,1024,103.5,0.5,6124.4644,1.0
4200,5.0,0.0,0.1484,1024,103.5,0.75,6746.5458,1.0
4200,5.0,0.0,0.1484,1024,104.0,-1.0,7959.8288,1.0
4200,5.0,0.0,0.1484,1024,104.0,-0.75,6997.8435,1.0
4200,5.0,0.0,0.1484,1024,104.0,-0.5,6320.8843,1.0
4200,5.0,0.0,0.1484,1024,104.0,-0.25,5934.5278,1.0
4200,5.0,0.0,0.1484,1024,104.0,0.0,5823.5202,1.0
4200,5.0,0.0,0.1484,1024,104.0,0.25,5877.7709,1.0
4200,5.0,0.0,0.1484,1024,104.0,0.5,6214.8616,1.0
4200,5.0,0.0,0.1484,1024,104.0,0.75,6839.4614,1.0
4200,5.0,0.0,0.1484,1024,104.5,-1.0,8051.0146,1.0
4200,5.0,0.0,0.1484,1024,104.5,-0.75,7095.198,1.0
4200,5.0,0.0,0.1484,1024,104.5,-0.5,6419.9349,1.0
4200,5.0,0.0,0.1484,1024,104.5,-0.25,6031.746,1.0
4200,5.0,0.0,0.1484,1024,104.5,0.0,5915.191,1.0
4200,5.0,0.0,0.1484,1024,104.5,0.25,5969.0456,1.0
4200,5.0,0.0,0.1484,1024,104.5,0.5,6311.8782,1.0
4200,5.0,0.0,0.1484,1024,104.5,0.75,6939.5571,1.0
4300,5.0,0.0,0.1646,1024,95.0,-1.0,7293.6276,1.0
4300,5.0,0.0,0.1646,1024,95.0,-0.75,6267.0681,1.0
4300,5.0,0.0,0.1646,1024,95.0,-0.5,5511.0098,1.0
4300,5.0,0.0,0.1646,1024,95.0,-0.25,5035.6551,1.0
4300,5.0,0.0,0.1646,1024,95.0,0.0,4823.9883,1.0
4300,5.0,0.0,0.1646,1024,95.0,0.25,4798.4631,1.0
4300,5.0,0.0,0.1646,1024,95.0,0.5,5054.2066,1.0
4300,5.0,0.0,0.1646,1024,95.0,0.75,5579.5936,1.0
4300,5.0,0.0,0.1646,1024,95.5,-1.0,7187.025,1.0
4300,5.0,0.0,0.1646,1024,95.5,-0.75,6155.4153,1.0
4300,5.0,0.0,0.1646,1024,95.5,-0.5,5399.5674,1.0
4300,5.0,0.0,0.1646,1024,95.5,-0.25,4927.9642,1.0
4300,5.0,0.0,0.1646,1024,95.5,0.0,4718.5391,1.0
4300,5.0,0.0,0.1646,1024,95.5,0.25,4697.3129,1.0
4300,5.0,0.0,0.1646,1024,95.5,0.5,4952.2499,1.0
4300,5.0,0.0,0.1646,1024,95.5,0.75,5477.1625,1.0
4300,5.0,0.0,0.1646,1024,96.0,-1.0,7078.8695,1.0
4300,5.0,0.0,0.1646,1024,96.0,-0.75,6054.9851,1.0
4300,5.0,0.0,0.1646,1024,96.0,-0.5,5302.6721,1.0
4300,5.0,0.0,0.1646,1024,96.0,-0.25,4831.2284,1.0
4300,5.0,0.0,0.1646,1024,96.0,0.0,4626.6288,1.0
4300,5.0,0.0,0.1646,1024,96.0,0.25,4600.6282,1.0
4300,5.0,0.0,0.1646,1024,96.0,0.5,4861.1112,1.0
4300,5.0,0.0,0.1646,1024,96.0,0.75,5395.9611,1.0
4300,5.0,0.0,0.1646,1024,96.5,-1.0,6977.2933,1.0
4300,5.0,0.0,0.1646,1024,96.5,-0.75,5958.1496,1.0
4300,5.0,0.0,0.1646,1024,96.5,-0.5,5215.0089,1.0
4300,5.0,0.0,0.1646,1024,96.5,-0.25,4740.2238,1.0
4300,5.0,0.0,0.1646,1024,96.5,0.0,4539.6149,1.0
4300,5.0,0.0,0.1646,1024,96.5,0.25,4515.9579,1.0
4300,5.0,0.0,0.1646,1024,96.5,0.5,4776.0937,1.0
4300,5.0,0.0,0.1646,1024,96.5,0.75,5316.1498,1.0
4300,5.0,0.0,0.1646,1024,97.0,-1.0,6894.2114,1.0
4300,5.0,0.0,0.1646,1024,97.0,-0.75,5874.1923,1.0
4300,5.0,0.0,0.1646,1024,97.0,-0.5,5125.7412,1.0
4300,5.0,0.0,0.1646,1024,97.0,-0.25,4654.1155,1.0
4300,5.0,0.0,0.1646,1024,97.0,0.0,4463.7253,1.0
4300,5.0,0.0,0.1646,1024,97.0,0.25,4446.2439,1.0
4300,5.0,0.0,0.1646,1024,97.0,0.5,4711.267,1.0
4300,5.0,0.0,0.1646,1024,97.0,0.75,5253.0702,1.0
4300,5.0,0.0,0.1646,1024,97.5,-1.0,6803.2599,1.0
4300,5.0,0.0,0.1646,1024,97.5,-0.75,5792.6304,1.0
4300,5.0,0.0,0.1646,1024,97.5,-0.5,5045.6568,1.0
4300,5.0,0.0,0.1646,1024,97.5,-0.25,4583.7402,1.0
4300,5.0,0.0,0.1646,1024,97.5,0.0,4382.2226,1.0
4300,5.0,0.0,0.1646,1024,97.5,0.25,4378.4573,1.0
4300,5.0,0.0,0.1646,1024,97.5,0.5,4649.1435,1.0
4300,5.0,0.0,0.1646,1024,97.5,0.75,5201.3424,1.0
4300,5.0,0.0,0.1646,1024,98.0,-1.0,6723.4547,1.0
4300,5.0,0.0,0.1646,1024,98.0,-0.75,5721.2575,1.0
4300,5.0,0.0,0.1646,1024,98.0,-0.5,4983.4454,1.0
4300,5.0,0.0,0.1646,1024,98.0,-0.25,4516.4743,1.0
4300,5.0,0.0,0.1646,1024,98.0,0.0,4320.9584,1.0
4300,5.0,0.0,0.1646,1024,98.0,0.25,4326.0396,1.0
4300,5.0,0.0,0.1646,1024,98.0,0.5,4603.6628,1.0
4300,5.0,0.0,0.1646,1024,98.0,0.75,5154.2985,1.0
4300,5.0,0.0,0.1646,1024,98.5,-1.0,6663.7725,1.0
4300,5.0,0.0,0.1646,1024,98.5,-0.75,5659.5556,1.0
4300,5.0,0.0,0.1646,1024,98.5,-0.5,4923.2916,1.0
4300,5.0,0.0,0.1646,1024,98.5,-0.25,4462.1963,1.0
4300,5.0,0.0,0.1646,1024,98.5,0.0,4273.4795,1.0
4300,5.0,0.0,0.1646,1024,98.5,0.25,4282.4953,1.0
4300,5.0,0.0,0.1646,1024,98.5,0.5,4572.0202,1.0
4300,5.0,0.0,0.1646,1024,98.5,0.75,5126.4655,1.0
4300,5.0,0.0,0.1646,1024,99.0,-1.0,6602.4735,1.0
4300,5.0,0.0,0.1646,1024,99.0,-0.75,5604.6939,1.0
4300,5.0,0.0,0.1646,1024,99.0,-0.5,4877.0752,1.0
4300,5.0,0.0,0.1646,1024,99.0,-0.25,4420.3458,1.0
4300,5.0,0.0,0.1646,1024,99.0,0.0,4243.3719,1.0
4300,5.0,0.0,0.1646,1024,99.0,0.25,4259.1754,1.0
4300,5.0,0.0,0.1646,1024,99.0,0.5,4549.0942,1.0
4300,5.0,0.0,0.1646,1024,99.0,0.75,5121.176,1.0
4300,5.0,0.0,0.1646,1024,99.5,-1.0,6560.647,1.0
4300,5.0,0.0,0.1646,1024,99.5,-0.75,5569.1094,1.0
4300,5.0,0.0,0.1646,1024,99.5,-0.5,4846.6782,1.0
4300,5.0,0.0,0.1646,1024,99.5,-0.25,4401.1819,1.0
4300,5.0,0.0,0.1646,1024,99.5,0.0,4228.7091,1.0
4300,5.0,0.0,0.1646,1024,99.5,0.25,4248.6978,1.0
4300,5.0,0.0,0.1646,1024,99.5,0.5,4549.5133,1.0
4300,5.0,0.0,0.1646,1024,99.5,0.75,5129.6884,1.0
4300,5.0,0.0,0.1646,1024,100.0,-1.0,6531.8954,1.0
4300,5.0,0.0,0.1646,1024,100.0,-0.75,5552.203,1.0
4300,5.0,0.0,0.1646,1024,100.0,-0.5,4838.9658,1.0
4300,5.0,0.0,0.1646,1024,100.0,-0.25,4396.2444,1.0
4300,5.0,0.0,0.1646,1024,100.0,0.0,4234.5831,1.0
4300,5.0,0.0,0.1646,1024,100.0,0.25,4259.7913,1.0
4300,5.0,0.0,0.1646,1024,100.0,0.5,4574.5843,1.0
4300,5.0,0.0,0.1646,1024,100.0,0.75,5162.4498,1.0
4300,5.0,0.0,0.1646,1024,100.5,-1.0,6526.2976,1.0
4300,5.0,0.0,0.1646,1024,100.5,-0.75,5553.162,1.0
4300,5.0,0.0,0.1646,1024,100.5,-0.5,4845.3646,1.0
4300,5.0,0.0,0.1646,1024,100.5,-0.25,4416.784,1.0
4300,5.0,0.0,0.1646,1024,100.5,0.0,4260.9011,1.0
4300,5.0,0.0,0.1646,1024,100.5,0.25,4301.2866,1.0
4300,5.0,0.0,0.1646,1024,100.5,0.5,4620.098,1.0
4300,5.0,0.0,0.1646,1024,100.5,0.75,5215.2847,1.0
4300,5.0,0.0,0.1646,1024,101.0,-1.0,6544.9045,1.0
4300,5.0,0.0,0.1646,1024,101.0,-0.75,5574.7449,1.0
4300,5.0,0.0,0.1646,1024,101.0,-0.5,4875.4574,1.0
4300,5.0,0.0,0.1646,1024,101.0,-0.25,4455.8809,1.0
4300,5.0,0.0,0.1646,1024,101.0,0.0,4322.6199,1.0
4300,5.0,0.0,0.1646,1024,101.0,0.25,4362.4256,1.0
4300,5.0,0.0,0.1646,1024,101.0,0.5,4690.0887,1.0
4300,5.0,0.0,0.1646,1024,101.0,0.75,5293.0343,1.0
4300,5.0,0.0,0.1646,1024,101.5,-1.0,6580.0541,1.0
4300,5.0,0.0,0.1646,1024,101.5,-0.75,5621.2558,1.0
4300,5.0,0.0,0.1646,1024,101.5,-0.5,4932.352,1.0
4300,5.0,0.0,0.1646,1024,101.5,-0.25,4522.0031,1.0
4300,5.0,0.0,0.1646,1024,101.5,0.0,4387.5752,1.0
4300,5.0,0.0,0.1646,1024,101.5,0.25,4439.4461,1.0
4300,5.0,0.0,0.1646,1024,101.5,0.5,4781.0209,1.0
4300,5.0,0.0,0.1646,1024,101.5,0.75,5389.4823,1.0
4300,5.0,0.0,0.1646,1024,102.0,-1.0,6641.9763,1.0
4300,5.0,0.0,0.1646,1024,102.0,-0.75,5685.8315,1.0
4300,5.0,0.0,0.1646,1024,102.0,-0.5,5003.2252,1.0
4300,5.0,0.0,0.1646,1024,102.0,-0.25,4597.2289,1.0
4300,5.0,0.0,0.1646,1024,102.0,0.0,4475.702,1.0
4300,5.0,0.0,0.1646,1024,102.0,0.25,4544.3293,1.0
4300,5.0,0.0,0.1646,1024,102.0,0.5,4889.8291,1.0
4300,5.0,0.0,0.1646,1024,102.0,0.75,5502.7698,1.0
4300,5.0,0.0,0.1646,1024,102.5,-1.0,6706.8773,1.0
4300,5.0,0.0,0.1646,1024,102.5,-0.75,5758.3734,1.0
4300,5.0,0.0,0.1646,1024,102.5,-0.5,5082.6083,1.0
4300,5.0,0.0,0.1646,1024,102.5,-0.25,4693.8339,1.0
4300,5.0,0.0,0.1646,1024,102.5,0.0,4580.3181,1.0
4300,5.0,0.0,0.1646,1024,102.5,0.25,4648.6463,1.0
4300,5.0,0.0,0.1646,1024,102.5,0.5,4996.6499,1.0
4300,5.0,0.0,0.1646,1024,102.5,0.75,5612.8258,1.0
4300,5.0,0.0,0.1646,1024,103.0,-1.0,6792.9009,1.0
4300,5.0,0.0,0.1646,1024,103.0,-0.75,5852.5315,1.0
4300,5.0,0.0,0.1646,1024,103.0,-0.5,5188.906,1.0
4300,5.0,0.0,0.1646,1024,103.0,-0.25,4804.9178,1.0
4300,5.0,0.0,0.1646,1024,103.0,0.0,4688.719,1.0
4300,5.0,0.0,0.1646,1024,103.0,0.25,4759.7535,1.0
4300,5.0,0.0,0.1646,1024,103.0,0.5,5113.2972,1.0
4300,5.0,0.0,0.1646,1024,103.0,0.75,5734.6059,1.0
4300,5.0,0.0,0.1646,1024,103.5,-1.0,6892.235,1.0
4300,5.0,0.0,0.1646,1024,103.5,-0.75,5954.7095,1.0
4300,5.0,0.0,0.1646,1024,103.5,-0.5,5292.6469,1.0
4300,5.0,0.0,0.1646,1024,103.5,-0.25,4917.6011,1.0
4300,5.0,0.0,0.1646,1024,103.5,0.0,4810.4236,1.0
4300,5.0,0.0,0.1646,1024,103.5,0.25,4883.6473,1.0
4300,5.0,0.0,0.1646,1024,103.5,0.5,5238.8152,1.0
4300,5.0,0.0,0.1646,1024,103.5,0.75,5862.9545,1.0
4300,5.0,0.0,0.1646,1024,104.0,-1.0,6997.5204,1.0
4300,5.0,0.0,0.1646,1024,104.0,-0.75,6064.4872,1.0
4300,5.0,0.0,0.1646,1024,104.0,-0.5,5407.6277,1.0
4300,5.0,0.0,0.1646,1024,104.0,-0.25,5036.0976,1.0
4300,5.0,0.0,0.1646,1024,104.0,0.0,4931.0848,1.0
4300,5.0,0.0,0.1646,1024,104.0,0.25,5005.5852,1.0
4300,5.0,0.0,0.1646,1024,104.0,0.5,5359.4837,1.0
4300,5.0,0.0,0.1646,1024,104.0,0.75,5981.5758,1.0
4300,5.0,0.0,0.1646,1024,104.5,-1.0,7110.0865,1.0
4300,5.0,0.0,0.1646,1024,104.5,-0.75,6181.0496,1.0
4300,5.0,0.0,0.1646,1024,104.5,-0.5,5525.6509,1.0
4300,5.0,0.0,0.1646,1024,104.5,-0.25,5155.8586,1.0
4300,5.0,0.0,0.1646,1024,104.5,0.0,5051.4628,1.0
4300,5.0,0.0,0.1646,1024,104.5,0.25,5128.2536,1.0
4300,5.0,0.0,0.1646,1024,104.5,0.5,5483.3719,1.0
4300,5.0,0.0,0.1646,1024,104.5,0.75,6111.3003,1.0
4400,5.0,0.0,0.1807,1024,95.0,-1.0,6624.1798,1.0
4400,5.0,0.0,0.1807,1024,95.0,-0.75,5603.1928,1.0
4400,5.0,0.0,0.1807,1024,95.0,-0.5,4850.3805,1.0
4400,5.0,0.0,0.1807,1024,95.0,-0.25,4361.6631,1.0
4400,5.0,0.0,0.1807,1024,95.0,0.0,4139.0198,1.0
4400,5.0,0.0,0.1807,1024,95.0,0.25,4106.6541,1.0
4400,5.0,0.0,0.1807,1024,95.0,0.5,4353.2942,1.0
4400,5.0,0.0,0.1807,1024,95.0,0.75,4863.5205,1.0
4400,5.0,0.0,0.1807,1024,95.5,-1.0,6485.5289,1.0
4400,5.0,0.0,0.1807,1024,95.5,-0.75,5468.6029,1.0
4400,5.0,0.0,0.1807,1024,95.5,-0.5,4711.9987,1.0
4400,5.0,0.0,0.1807,1024,95.5,-0.25,4226.8123,1.0
4400,5.0,0.0,0.1807,1024,95.5,0.0,4003.6807,1.0
4400,5.0,0.0,0.1807,1024,95.5,0.25,3975.4064,1.0
4400,5.0,0.0,0.1807,1024,95.5,0.5,4225.2263,1.0
4400,5.0,0.0,0.1807,1024,95.5,0.75,4736.0892,1.0
4400,5.0,0.0,0.1807,1024,96.0,-1.0,6356.5765,1.0
4400,5.0,0.0,0.1807,1024,96.0,-0.75,5338.8351,1.0
4400,5.0,0.0,0.1807,1024,96.0,-0.5,4588.2548,1.0
4400,5.0,0.0,0.1807,1024,96.0,-0.25,4101.6062,1.0
4400,5.0,0.0,0.1807,1024,96.0,0.0,3879.5007,1.0
4400,5.0,0.0,0.1807,1024,96.0,0.25,3857.8187,1.0
4400,5.0,0.0,0.1807,1024,96.0,0.5,4108.3658,1.0
4400,5.0,0.0,0.1807,1024,96.0,0.75,4621.4838,1.0
4400,5.0,0.0,0.1807,1024,96.5,-1.0,6229.1161,1.0
4400,5.0,0.0,0.1807,1024,96.5,-0.75,5218.9378,1.0
4400,5.0,0.0,0.1807,1024,96.5,-0.5,4464.7391,1.0
4400,5.0,0.0,0.1807,1024,96.5,-0.25,3974.5068,1.0
4400,5.0,0.0,0.1807,1024,96.5,0.0,3757.6853,1.0
4400,5.0,0.0,0.1807,1024,96.5,0.25,3754.3924,1.0
4400,5.0,0.0,0.1807,1024,96.5,0.5,4007.38,1.0
4400,5.0,0.0,0.1807,1024,96.5,0.75,4527.5267,1.0
4400,5.0,0.0,0.1807,1024,97.0,-1.0,6111.3419,1.0
4400,5.0,0.0,0.1807,1024,97.0,-0.75,5108.5104,1.0
4400,5.0,0.0,0.1807,1024,97.0,-0.5,4360.4357,1.0
4400,5.0,0.0,0.1807,1024,97.0,-0.25,3881.0445,1.0
4400,5.0,0.0,0.1807,1024,97.0,0.0,3663.8358,1.0
4400,5.0,0.0,0.1807,1024,97.0,0.25,3655.5056,1.0
4400,5.0,0.0,0.1807,1024,97.0,0.5,3910.0648,1.0
4400,5.0,0.0,0.1807,1024,97.0,0.75,4440.3979,1.0
4400,5.0,0.0,0.1807,1024,97.5,-1.0,6000.5844,1.0
4400,5.0,0.0,0.1807,1024,97.5,-0.75,5007.069,1.0
4400,5.0,0.0,0.1807,1024,97.5,-0.5,4261.1443,1.0
4400,5.0,0.0,0.1807,1024,97.5,-0.25,3786.7772,1.0
4400,5.0,0.0,0.1807,1024,97.5,0.0,3573.6701,1.0
4400,5.0,0.0,0.1807,1024,97.5,0.25,3563.9625,1.0
4400,5.0,0.0,0.1807,1024,97.5,0.5,3830.41,1.0
4400,5.0,0.0,0.1807,1024,97.5,0.75,4378.1366,1.0
4400,5.0,0.0,0.1807,1024,98.0,-1.0,5905.9733,1.0
4400,5.0,0.0,0.1807,1024,98.0,-0.75,4911.4442,1.0
4400,5.0,0.0,0.1807,1024,98.0,-0.5,4168.6748,1.0
4400,5.0,0.0,0.1807,1024,98.0,-0.25,3706.217,1.0
4400,5.0,0.0,0.1807,1024,98.0,0.0,3501.8519,1.0
4400,5.0,0.0,0.1807,1024,98.0,0.25,3505.4734,1.0
4400,5.0,0.0,0.1807,1024,98.0,0.5,3783.6678,1.0
4400,5.0,0.0,0.1807,1024,98.0,0.75,4322.1814,1.0
4400,5.0,0.0,0.1807,1024,98.5,-1.0,5817.1497,1.0
4400,5.0,0.0,0.1807,1024,98.5,-0.75,4831.731,1.0
4400,5.0,0.0,0.1807,1024,98.5,-0.5,4103.3631,1.0
4400,5.0,0.0,0.1807,1024,98.5,-0.25,3643.0641,1.0
4400,5.0,0.0,0.1807,1024,98.5,0.0,3446.8183,1.0
4400,5.0,0.0,0.1807,1024,98.5,0.25,3454.9502,1.0
4400,5.0,0.0,0.1807,1024,98.5,0.5,3734.5288,1.0
4400,5.0,0.0,0.1807,1024,98.5,0.75,4278.1423,1.0
4400,5.0,0.0,0.1807,1024,99.0,-1.0,5748.1444,1.0
4400,5.0,0.0,0.1807,1024,99.0,-0.75,4764.4447,1.0
4400,5.0,0.0,0.1807,1024,99.0,-0.5,4043.2807,1.0
4400,5.0,0.0,0.1807,1024,99.0,-0.25,3592.3102,1.0
4400,5.0,0.0,0.1807,1024,99.0,0.0,3408.5286,1.0
4400,5.0,0.0,0.1807,1024,99.0,0.25,3421.087,1.0
4400,5.0,0.0,0.1807,1024,99.0,0.5,3707.1896,1.0
4400,5.0,0.0,0.1807,1024,99.0,0.75,4267.7587,1.0
4400,5.0,0.0,0.1807,1024,99.5,-1.0,5698.6935,1.0
4400,5.0,0.0,0.1807,1024,99.5,-0.75,4721.585,1.0
4400,5.0,0.0,0.1807,1024,99.5,-0.5,4008.0319,1.0
4400,5.0,0.0,0.1807,1024,99.5,-0.25,3562.2629,1.0
4400,5.0,0.0,0.1807,1024,99.5,0.0,3384.0284,1.0
4400,5.0,0.0,0.1807,1024,99.5,0.25,3417.274,1.0
4400,5.0,0.0,0.1807,1024,99.5,0.5,3716.699,1.0
4400,5.0,0.0,0.1807,1024,99.5,0.75,4278.3523,1.0
4400,5.0,0.0,0.1807,1024,100.0,-1.0,5667.2553,1.0
4400,5.0,0.0,0.1807,1024,100.0,-0.75,4698.8444,1.0
4400,5.0,0.0,0.1807,1024,100.0,-0.5,3989.6238,1.0
4400,5.0,0.0,0.1807,1024,100.0,-0.25,3552.1289,1.0
4400,5.0,0.0,0.1807,1024,100.0,0.0,3391.3523,1.0
4400,5.0,0.0,0.1807,1024,100.0,0.25,3431.3887,1.0
4400,5.0,0.0,0.1807,1024,100.0,0.5,3740.6364,1.0
4400,5.0,0.0,0.1807,1024,100.0,0.75,4313.5815,1.0
4400,5.0,0.0,0.1807,1024,100.5,-1.0,5652.8143,1.0
4400,5.0,0.0,0.1807,1024,100.5,-0.75,4692.1697,1.0
4400,5.0,0.0,0.1807,1024,100.5,-0.5,3997.1841,1.0
4400,5.0,0.0,0.1807,1024,100.5,-0.25,3571.9178,1.0
4400,5.0,0.0,0.1807,1024,100.5,0.0,3421.6825,1.0
4400,5.0,0.0,0.1807,1024,100.5,0.25,3467.9219,1.0
4400,5.0,0.0,0.1807,1024,100.5,0.5,3785.9405,1.0
4400,5.0,0.0,0.1807,1024,100.5,0.75,4374.3001,1.0
4400,5.0,0.0,0.1807,1024,101.0,-1.0,5661.0031,1.0
4400,5.0,0.0,0.1807,1024,101.0,-0.75,4715.3482,1.0
4400,5.0,0.0,0.1807,1024,101.0,-0.5,4032.3661,1.0
4400,5.0,0.0,0.1807,1024,101.0,-0.25,3615.6376,1.0
4400,5.0,0.0,0.1807,1024,101.0,0.0,3466.6991,1.0
4400,5.0,0.0,0.1807,1024,101.0,0.25,3528.9436,1.0
4400,5.0,0.0,0.1807,1024,101.0,0.5,3861.2744,1.0
4400,5.0,0.0,0.1807,1024,101.0,0.75,4462.512,1.0
4400,5.0,0.0,0.1807,1024,101.5,-1.0,5698.8518,1.0
