teff_2,logg_2,feh_2,alpha,npix,rv,gamma,chi2,arbnorm
4200,5.0,0.0,0.1477,1024,98.0,0.0,4055.3792,1.0
4200,5.0,0.0,0.1477,1024,98.0,0.25,4144.58,1.0
4200,5.0,0.0,0.1477,1024,98.0,0.5,4512.0666,1.0
4200,5.0,0.0,0.1477,1024,98.0,0.75,5210.8604,1.0
4200,5.0,0.0,0.1477,1024,98.5,-1.0,6433.9064,1.0
4200,5.0,0.0,0.1477,1024,98.5,-0.75,5343.149,1.0
4200,5.0,0.0,0.1477,1024,98.5,-0.5,4560.8159,1.0
4200,5.0,0.0,0.1477,1024,98.5,-0.25,4124.1588,1.0
4200,5.0,0.0,0.1477,1024,98.5,0.0,3997.4272,1.0
4200,5.0,0.0,0.1477,1024,98.5,0.25,4060.0499,1.0
4200,5.0,0.0,0.1477,1024,98.5,0.5,4455.0622,1.0
4200,5.0,0.0,0.1477,1024,98.5,0.75,5153.7487,1.0
4200,5.0,0.0,0.1477,1024,99.0,-1.0,6340.969,1.0
4200,5.0,0.0,0.1477,1024,99.0,-0.75,5250.495,1.0
4200,5.0,0.0,0.1477,1024,99.0,-0.5,4473.3797,1.0
4200,5.0,0.0,0.1477,1024,99.0,-0.25,4058.2873,1.0
4200,5.0,0.0,0.1477,1024,99.0,0.0,3936.689,1.0
4200,5.0,0.0,0.1477,1024,99.0,0.25,3990.2423,1.0
4200,5.0,0.0,0.1477,1024,99.0,0.5,4381.5628,1.0
4200,5.0,0.0,0.1477,1024,99.0,0.75,5090.7803,1.0
4200,5.0,0.0,0.1477,1024,99.5,-1.0,6257.7289,1.0
4200,5.0,0.0,0.1477,1024,99.5,-0.75,5180.7707,1.0
4200,5.0,0.0,0.1477,1024,99.5,-0.5,4397.8253,1.0
4200,5.0,0.0,0.1477,1024,99.5,-0.25,3989.5462,1.0
4200,5.0,0.0,0.1477,1024,99.5,0.0,3879.9041,1.0
4200,5.0,0.0,0.1477,1024,99.5,0.25,3931.9597,1.0
4200,5.0,0.0,0.1477,1024,99.5,0.5,4329.8943,1.0
4200,5.0,0.0,0.1477,1024,99.5,0.75,5058.1821,1.0
4200,5.0,0.0,0.1477,1024,100.0,-1.0,6193.3592,1.0
4200,5.0,0.0,0.1477,1024,100.0,-0.75,5122.0692,1.0
4200,5.0,0.0,0.1477,1024,100.0,-0.5,4356.1564,1.0
4200,5.0,0.0,0.1477,1024,100.0,-0.25,3961.6665,1.0
4200,5.0,0.0,0.1477,1024,100.0,0.0,3843.0321,1.0
4200,5.0,0.0,0.1477,1024,100.0,0.25,3913.9528,1.0
4200,5.0,0.0,0.1477,1024,100.0,0.5,4314.1955,1.0
4200,5.0,0.0,0.1477,1024,100.0,0.75,5047.595,1.0
4200,5.0,0.0,0.1477,1024,100.5,-1.0,6158.7404,1.0
4200,5.0,0.0,0.1477,1024,100.5,-0.75,5093.0816,1.0
4200,5.0,0.0,0.1477,1024,100.5,-0.5,4346.7048,1.0
4200,5.0,0.0,0.1477,1024,100.5,-0.25,3973.763,1.0
4200,5.0,0.0,0.1477,1024,100.5,0.0,3848.6425,1.0
4200,5.0,0.0,0.1477,1024,100.5,0.25,3922.0588,1.0
4200,5.0,0.0,0.1477,1024,100.5,0.5,4328.7459,1.0
4200,5.0,0.0,0.1477,1024,100.5,0.75,5067.8155,1.0
4200,5.0,0.0,0.1477,1024,101.0,-1.0,6140.1087,1.0
4200,5.0,0.0,0.1477,1024,101.0,-0.75,5087.9088,1.0
4200,5.0,0.0,0.1477,1024,101.0,-0.5,4365.7791,1.0
4200,5.0,0.0,0.1477,1024,101.0,-0.25,4000.329,1.0
4200,5.0,0.0,0.1477,1024,101.0,0.0,3848.5554,1.0
4200,5.0,0.0,0.1477,1024,101.0,0.25,3935.4729,1.0
4200,5.0,0.0,0.1477,1024,101.0,0.5,4356.0908,1.0
4200,5.0,0.0,0.1477,1024,101.0,0.75,5098.9165,1.0
4200,5.0,0.0,0.1477,1024,101.5,-1.0,6176.2363,1.0
4200,5.0,0.0,0.1477,1024,101.5,-0.75,5120.8029,1.0
4200,5.0,0.0,0.1477,1024,101.5,-0.5,4400.8232,1.0
4200,5.0,0.0,0.1477,1024,101.5,-0.25,4014.7841,1.0
4200,5.0,0.0,0.1477,1024,101.5,0.0,3862.4915,1.0
4200,5.0,0.0,0.1477,1024,101.5,0.25,3979.0726,1.0
4200,5.0,0.0,0.1477,1024,101.5,0.5,4431.6679,1.0
4200,5.0,0.0,0.1477,1024,101.5,0.75,5176.3933,1.0
4200,5.0,0.0,0.1477,1024,102.0,-1.0,6234.5847,1.0
4200,5.0,0.0,0.1477,1024,102.0,-0.75,5168.8431,1.0
4200,5.0,0.0,0.1477,1024,102.0,-0.5,4444.211,1.0
4200,5.0,0.0,0.1477,1024,102.0,-0.25,4049.8979,1.0
4200,5.0,0.0,0.1477,1024,102.0,0.0,3916.6353,1.0
4200,5.0,0.0,0.1477,1024,102.0,0.25,4055.7653,1.0
4200,5.0,0.0,0.1477,1024,102.0,0.5,4523.0344,1.0
4200,5.0,0.0,0.1477,1024,102.0,0.75,5261.6851,1.0
4200,5.0,0.0,0.1477,1024,102.5,-1.0,6291.1449,1.0
4200,5.0,0.0,0.1477,1024,102.5,-0.75,5232.2606,1.0
4200,5.0,0.0,0.1477,1024,102.5,-0.5,4515.6327,1.0
4200,5.0,0.0,0.1477,1024,102.5,-0.25,4106.0972,1.0
4200,5.0,0.0,0.1477,1024,102.5,0.0,3989.1886,1.0
4200,5.0,0.0,0.1477,1024,102.5,0.25,4141.403,1.0
4200,5.0,0.0,0.1477,1024,102.5,0.5,4604.6708,1.0
4200,5.0,0.0,0.1477,1024,102.5,0.75,5339.1505,1.0
4200,5.0,0.0,0.1477,1024,103.0,-1.0,6380.2187,1.0
4200,5.0,0.0,0.1477,1024,103.0,-0.75,5336.9247,1.0
4200,5.0,0.0,0.1477,1024,103.0,-0.5,4615.6496,1.0
4200,5.0,0.0,0.1477,1024,103.0,-0.25,4195.1168,1.0
4200,5.0,0.0,0.1477,1024,103.0,0.0,4098.7032,1.0
4200,5.0,0.0,0.1477,1024,103.0,0.25,4244.4417,1.0
4200,5.0,0.0,0.1477,1024,103.0,0.5,4710.5383,1.0
4200,5.0,0.0,0.1477,1024,103.0,0.75,5457.4922,1.0
4200,5.0,0.0,0.1477,1024,103.5,-1.0,6488.882,1.0
4200,5.0,0.0,0.1477,1024,103.5,-0.75,5460.9774,1.0
4200,5.0,0.0,0.1477,1024,103.5,-0.5,4741.9142,1.0
4200,5.0,0.0,0.1477,1024,103.5,-0.25,4297.88,1.0
4200,5.0,0.0,0.1477,1024,103.5,0.0,4225.5334,1.0
4200,5.0,0.0,0.1477,1024,103.5,0.25,4373.0829,1.0
4200,5.0,0.0,0.1477,1024,103.5,0.5,4837.0539,1.0
4200,5.0,0.0,0.1477,1024,103.5,0.75,5591.5036,1.0
4200,5.0,0.0,0.1477,1024,104.0,-1.0,6630.3574,1.0
4200,5.0,0.0,0.1477,1024,104.0,-0.75,5608.9187,1.0
4200,5.0,0.0,0.1477,1024,104.0,-0.5,4866.1612,1.0
4200,5.0,0.0,0.1477,1024,104.0,-0.25,4430.0142,1.0
4200,5.0,0.0,0.1477,1024,104.0,0.0,4370.4502,1.0
4200,5.0,0.0,0.1477,1024,104.0,0.25,4530.4759,1.0
4200,5.0,0.0,0.1477,1024,104.0,0.5,4993.1921,1.0
4200,5.0,0.0,0.1477,1024,104.0,0.75,5755.1572,1.0
4200,5.0,0.0,0.1477,1024,104.5,-1.0,6784.7694,1.0
4200,5.0,0.0,0.1477,1024,104.5,-0.75,5735.8375,1.0
4200,5.0,0.0,0.1477,1024,104.5,-0.5,4999.0397,1.0
4200,5.0,0.0,0.1477,1024,104.5,-0.25,4574.3986,1.0
4200,5.0,0.0,0.1477,1024,104.5,0.0,4530.6475,1.0
4200,5.0,0.0,0.1477,1024,104.5,0.25,4700.4712,1.0
4200,5.0,0.0,0.1477,1024,104.5,0.5,5156.6654,1.0
4200,5.0,0.0,0.1477,1024,104.5,0.75,5901.0924,1.0
4300,5.0,0.0,0.1638,1024,95.0,-1.0,6895.6976,1.0
4300,5.0,0.0,0.1638,1024,95.0,-0.75,5768.4773,1.0
4300,5.0,0.0,0.1638,1024,95.0,-0.5,5012.473,1.0
4300,5.0,0.0,0.1638,1024,95.0,-0.25,4579.0405,1.0
4300,5.0,0.0,0.1638,1024,95.0,0.0,4433.9365,1.0
4300,5.0,0.0,0.1638,1024,95.0,0.25,4457.6102,1.0
4300,5.0,0.0,0.1638,1024,95.0,0.5,4764.6467,1.0
4300,5.0,0.0,0.1638,1024,95.0,0.75,5375.8004,1.0
4300,5.0,0.0,0.1638,1024,95.5,-1.0,6736.8862,1.0
4300,5.0,0.0,0.1638,1024,95.5,-0.75,5613.3488,1.0
4300,5.0,0.0,0.1638,1024,95.5,-0.5,4851.6482,1.0
4300,5.0,0.0,0.1638,1024,95.5,-0.25,4430.0154,1.0
4300,5.0,0.0,0.1638,1024,95.5,0.0,4273.0232,1.0
4300,5.0,0.0,0.1638,1024,95.5,0.25,4297.9277,1.0
4300,5.0,0.0,0.1638,1024,95.5,0.5,4626.7806,1.0
4300,5.0,0.0,0.1638,1024,95.5,0.75,5245.2093,1.0
4300,5.0,0.0,0.1638,1024,96.0,-1.0,6593.8859,1.0
4300,5.0,0.0,0.1638,1024,96.0,-0.75,5477.4684,1.0
4300,5.0,0.0,0.1638,1024,96.0,-0.5,4726.8207,1.0
4300,5.0,0.0,0.1638,1024,96.0,-0.25,4296.0651,1.0
4300,5.0,0.0,0.1638,1024,96.0,0.0,4101.3681,1.0
4300,5.0,0.0,0.1638,1024,96.0,0.25,4156.8743,1.0
4300,5.0,0.0,0.1638,1024,96.0,0.5,4496.4007,1.0
4300,5.0,0.0,0.1638,1024,96.0,0.75,5134.0926,1.0
4300,5.0,0.0,0.1638,1024,96.5,-1.0,6450.1728,1.0
4300,5.0,0.0,0.1638,1024,96.5,-0.75,5360.0373,1.0
4300,5.0,0.0,0.1638,1024,96.5,-0.5,4598.2384,1.0
4300,5.0,0.0,0.1638,1024,96.5,-0.25,4132.6946,1.0
4300,5.0,0.0,0.1638,1024,96.5,0.0,3941.3572,1.0
4300,5.0,0.0,0.1638,1024,96.5,0.25,4023.7602,1.0
4300,5.0,0.0,0.1638,1024,96.5,0.5,4380.5762,1.0
4300,5.0,0.0,0.1638,1024,96.5,0.75,5037.2735,1.0
4300,5.0,0.0,0.1638,1024,97.0,-1.0,6322.3663,1.0
4300,5.0,0.0,0.1638,1024,97.0,-0.75,5223.2571,1.0
4300,5.0,0.0,0.1638,1024,97.0,-0.5,4448.7392,1.0
4300,5.0,0.0,0.1638,1024,97.0,-0.25,3986.3889,1.0
4300,5.0,0.0,0.1638,1024,97.0,0.0,3805.0507,1.0
4300,5.0,0.0,0.1638,1024,97.0,0.25,3904.9199,1.0
4300,5.0,0.0,0.1638,1024,97.0,0.5,4268.5118,1.0
4300,5.0,0.0,0.1638,1024,97.0,0.75,4924.9887,1.0
4300,5.0,0.0,0.1638,1024,97.5,-1.0,6199.3648,1.0
4300,5.0,0.0,0.1638,1024,97.5,-0.75,5110.0974,1.0
4300,5.0,0.0,0.1638,1024,97.5,-0.5,4339.611,1.0
4300,5.0,0.0,0.1638,1024,97.5,-0.25,3869.5709,1.0
4300,5.0,0.0,0.1638,1024,97.5,0.0,3692.4791,1.0
4300,5.0,0.0,0.1638,1024,97.5,0.25,3799.7649,1.0
4300,5.0,0.0,0.1638,1024,97.5,0.5,4163.2489,1.0
4300,5.0,0.0,0.1638,1024,97.5,0.75,4843.8662,1.0
4300,5.0,0.0,0.1638,1024,98.0,-1.0,6082.3407,1.0
4300,5.0,0.0,0.1638,1024,98.0,-0.75,5012.3199,1.0
4300,5.0,0.0,0.1638,1024,98.0,-0.5,4230.1341,1.0
4300,5.0,0.0,0.1638,1024,98.0,-0.25,3765.8242,1.0
4300,5.0,0.0,0.1638,1024,98.0,0.0,3601.6917,1.0
4300,5.0,0.0,0.1638,1024,98.0,0.25,3708.7886,1.0
4300,5.0,0.0,0.1638,1024,98.0,0.5,4086.2374,1.0
4300,5.0,0.0,0.1638,1024,98.0,0.75,4780.4183,1.0
4300,5.0,0.0,0.1638,1024,98.5,-1.0,5986.4229,1.0
4300,5.0,0.0,0.1638,1024,98.5,-0.75,4918.5377,1.0
4300,5.0,0.0,0.1638,1024,98.5,-0.5,4130.4233,1.0
4300,5.0,0.0,0.1638,1024,98.5,-0.25,3672.0642,1.0
4300,5.0,0.0,0.1638,1024,98.5,0.0,3501.7236,1.0
4300,5.0,0.0,0.1638,1024,98.5,0.25,3605.6382,1.0
4300,5.0,0.0,0.1638,1024,98.5,0.5,4016.1976,1.0
4300,5.0,0.0,0.1638,1024,98.5,0.75,4709.4596,1.0
4300,5.0,0.0,0.1638,1024,99.0,-1.0,5879.9593,1.0
4300,5.0,0.0,0.1638,1024,99.0,-0.75,4800.2713,1.0
4300,5.0,0.0,0.1638,1024,99.0,-0.5,4029.3193,1.0
4300,5.0,0.0,0.1638,1024,99.0,-0.25,3583.6627,1.0
4300,5.0,0.0,0.1638,1024,99.0,0.0,3435.1024,1.0
4300,5.0,0.0,0.1638,1024,99.0,0.25,3539.5208,1.0
4300,5.0,0.0,0.1638,1024,99.0,0.5,3945.8913,1.0
4300,5.0,0.0,0.1638,1024,99.0,0.75,4633.6316,1.0
4300,5.0,0.0,0.1638,1024,99.5,-1.0,5792.7647,1.0
4300,5.0,0.0,0.1638,1024,99.5,-0.75,4723.4374,1.0
4300,5.0,0.0,0.1638,1024,99.5,-0.5,3962.4774,1.0
4300,5.0,0.0,0.1638,1024,99.5,-0.25,3525.0766,1.0
4300,5.0,0.0,0.1638,1024,99.5,0.0,3394.4984,1.0
4300,5.0,0.0,0.1638,1024,99.5,0.25,3475.1428,1.0
4300,5.0,0.0,0.1638,1024,99.5,0.5,3893.623,1.0
4300,5.0,0.0,0.1638,1024,99.5,0.75,4593.3642,1.0
4300,5.0,0.0,0.1638,1024,100.0,-1.0,5728.8247,1.0
4300,5.0,0.0,0.1638,1024,100.0,-0.75,4672.4251,1.0
4300,5.0,0.0,0.1638,1024,100.0,-0.5,3901.2073,1.0
4300,5.0,0.0,0.1638,1024,100.0,-0.25,3475.7109,1.0
4300,5.0,0.0,0.1638,1024,100.0,0.0,3365.3157,1.0
4300,5.0,0.0,0.1638,1024,100.0,0.25,3441.0665,1.0
4300,5.0,0.0,0.1638,1024,100.0,0.5,3870.1464,1.0
4300,5.0,0.0,0.1638,1024,100.0,0.75,4587.4931,1.0
4300,5.0,0.0,0.1638,1024,100.5,-1.0,5686.5861,1.0
4300,5.0,0.0,0.1638,1024,100.5,-0.75,4636.4057,1.0
4300,5.0,0.0,0.1638,1024,100.5,-0.5,3887.8471,1.0
4300,5.0,0.0,0.1638,1024,100.5,-0.25,3489.7941,1.0
4300,5.0,0.0,0.1638,1024,100.5,0.0,3358.6231,1.0
4300,5.0,0.0,0.1638,1024,100.5,0.25,3448.6781,1.0
4300,5.0,0.0,0.1638,1024,100.5,0.5,3883.4484,1.0
4300,5.0,0.0,0.1638,1024,100.5,0.75,4608.3725,1.0
4300,5.0,0.0,0.1638,1024,101.0,-1.0,5681.5586,1.0
4300,5.0,0.0,0.1638,1024,101.0,-0.75,4640.2783,1.0
4300,5.0,0.0,0.1638,1024,101.0,-0.5,3906.216,1.0
4300,5.0,0.0,0.1638,1024,101.0,-0.25,3510.8945,1.0
4300,5.0,0.0,0.1638,1024,101.0,0.0,3384.9109,1.0
4300,5.0,0.0,0.1638,1024,101.0,0.25,3481.1526,1.0
4300,5.0,0.0,0.1638,1024,101.0,0.5,3936.2742,1.0
4300,5.0,0.0,0.1638,1024,101.0,0.75,4666.3299,1.0
4300,5.0,0.0,0.1638,1024,101.5,-1.0,5693.5258,1.0
4300,5.0,0.0,0.1638,1024,101.5,-0.75,4650.3098,1.0
4300,5.0,0.0,0.1638,1024,101.5,-0.5,3930.6805,1.0
4300,5.0,0.0,0.1638,1024,101.5,-0.25,3550.151,1.0
4300,5.0,0.0,0.1638,1024,101.5,0.0,3421.9056,1.0
4300,5.0,0.0,0.1638,1024,101.5,0.25,3548.3363,1.0
4300,5.0,0.0,0.1638,1024,101.5,0.5,3998.8253,1.0
4300,5.0,0.0,0.1638,1024,101.5,0.75,4717.9812,1.0
4300,5.0,0.0,0.1638,1024,102.0,-1.0,5747.8434,1.0
4300,5.0,0.0,0.1638,1024,102.0,-0.75,4698.7979,1.0
4300,5.0,0.0,0.1638,1024,102.0,-0.5,3994.8214,1.0
4300,5.0,0.0,0.1638,1024,102.0,-0.25,3604.4664,1.0
4300,5.0,0.0,0.1638,1024,102.0,0.0,3469.3447,1.0
4300,5.0,0.0,0.1638,1024,102.0,0.25,3634.3141,1.0
4300,5.0,0.0,0.1638,1024,102.0,0.5,4089.2237,1.0
4300,5.0,0.0,0.1638,1024,102.0,0.75,4816.314,1.0
4300,5.0,0.0,0.1638,1024,102.5,-1.0,5812.6805,1.0
4300,5.0,0.0,0.1638,1024,102.5,-0.75,4776.6329,1.0
4300,5.0,0.0,0.1638,1024,102.5,-0.5,4063.3304,1.0
4300,5.0,0.0,0.1638,1024,102.5,-0.25,3670.5019,1.0
4300,5.0,0.0,0.1638,1024,102.5,0.0,3564.3566,1.0
4300,5.0,0.0,0.1638,1024,102.5,0.25,3741.355,1.0
4300,5.0,0.0,0.1638,1024,102.5,0.5,4202.009,1.0
4300,5.0,0.0,0.1638,1024,102.5,0.75,4936.4615,1.0
4300,5.0,0.0,0.1638,1024,103.0,-1.0,5899.4127,1.0
4300,5.0,0.0,0.1638,1024,103.0,-0.75,4863.6029,1.0
4300,5.0,0.0,0.1638,1024,103.0,-0.5,4167.7679,1.0
4300,5.0,0.0,0.1638,1024,103.0,-0.25,3775.1246,1.0
4300,5.0,0.0,0.1638,1024,103.0,0.0,3689.1014,1.0
4300,5.0,0.0,0.1638,1024,103.0,0.25,3863.8582,1.0
4300,5.0,0.0,0.1638,1024,103.0,0.5,4327.4531,1.0
4300,5.0,0.0,0.1638,1024,103.0,0.75,5053.2014,1.0
4300,5.0,0.0,0.1638,1024,103.5,-1.0,6002.5005,1.0
4300,5.0,0.0,0.1638,1024,103.5,-0.75,4998.1815,1.0
4300,5.0,0.0,0.1638,1024,103.5,-0.5,4311.0952,1.0
4300,5.0,0.0,0.1638,1024,103.5,-0.25,3890.2164,1.0
4300,5.0,0.0,0.1638,1024,103.5,0.0,3846.3385,1.0
4300,5.0,0.0,0.1638,1024,103.5,0.25,4005.7635,1.0
4300,5.0,0.0,0.1638,1024,103.5,0.5,4450.7384,1.0
4300,5.0,0.0,0.1638,1024,103.5,0.75,5202.6606,1.0
4300,5.0,0.0,0.1638,1024,104.0,-1.0,6157.1058,1.0
4300,5.0,0.0,0.1638,1024,104.0,-0.75,5159.2899,1.0
4300,5.0,0.0,0.1638,1024,104.0,-0.5,4472.8095,1.0
4300,5.0,0.0,0.1638,1024,104.0,-0.25,4055.686,1.0
4300,5.0,0.0,0.1638,1024,104.0,0.0,4003.5577,1.0
4300,5.0,0.0,0.1638,1024,104.0,0.25,4157.9362,1.0
4300,5.0,0.0,0.1638,1024,104.0,0.5,4608.6938,1.0
4300,5.0,0.0,0.1638,1024,104.0,0.75,5373.808,1.0
4300,5.0,0.0,0.1638,1024,104.5,-1.0,6325.4575,1.0
4300,5.0,0.0,0.1638,1024,104.5,-0.75,5338.1426,1.0
4300,5.0,0.0,0.1638,1024,104.5,-0.5,4640.983,1.0
4300,5.0,0.0,0.1638,1024,104.5,-0.25,4215.8517,1.0
4300,5.0,0.0,0.1638,1024,104.5,0.0,4166.9968,1.0
4300,5.0,0.0,0.1638,1024,104.5,0.25,4335.8263,1.0
4300,5.0,0.0,0.1638,1024,104.5,0.5,4790.0917,1.0
4300,5.0,0.0,0.1638,1024,104.5,0.75,5564.7841,1.0
4400,5.0,0.0,0.1799,1024,95.0,-1.0,6711.1671,1.0
4400,5.0,0.0,0.1799,1024,95.0,-0.75,5586.9251,1.0
4400,5.0,0.0,0.1799,1024,95.0,-0.5,4834.3303,1.0
4400,5.0,0.0,0.1799,1024,95.0,-0.25,4398.3514,1.0
4400,5.0,0.0,0.1799,1024,95.0,0.0,4203.71,1.0
4400,5.0,0.0,0.1799,1024,95.0,0.25,4230.58,1.0
4400,5.0,0.0,0.1799,1024,95.0,0.5,4529.5136,1.0
4400,5.0,0.0,0.1799,1024,95.0,0.75,5109.5879,1.0
4400,5.0,0.0,0.1799,1024,95.5,-1.0,6510.2595,1.0
4400,5.0,0.0,0.1799,1024,95.5,-0.75,5408.2751,1.0
4400,5.0,0.0,0.1799,1024,95.5,-0.5,4664.891,1.0
4400,5.0,0.0,0.1799,1024,95.5,-0.25,4234.3201,1.0
4400,5.0,0.0,0.1799,1024,95.5,0.0,4026.7094,1.0
4400,5.0,0.0,0.1799,1024,95.5,0.25,4046.0139,1.0
4400,5.0,0.0,0.1799,1024,95.5,0.5,4352.8313,1.0
4400,5.0,0.0,0.1799,1024,95.5,0.75,4965.7896,1.0
4400,5.0,0.0,0.1799,1024,96.0,-1.0,6359.868,1.0
4400,5.0,0.0,0.1799,1024,96.0,-0.75,5271.1904,1.0
4400,5.0,0.0,0.1799,1024,96.0,-0.5,4517.2235,1.0
4400,5.0,0.0,0.1799,1024,96.0,-0.25,4058.3123,1.0
4400,5.0,0.0,0.1799,1024,96.0,0.0,3844.7465,1.0
4400,5.0,0.0,0.1799,1024,96.0,0.25,3881.673,1.0
4400,5.0,0.0,0.1799,1024,96.0,0.5,4225.9839,1.0
4400,5.0,0.0,0.1799,1024,96.0,0.75,4860.695,1.0
4400,5.0,0.0,0.1799,1024,96.5,-1.0,6196.089,1.0
4400,5.0,0.0,0.1799,1024,96.5,-0.75,5107.484,1.0
4400,5.0,0.0,0.1799,1024,96.5,-0.5,4329.9769,1.0
4400,5.0,0.0,0.1799,1024,96.5,-0.25,3877.1119,1.0
4400,5.0,0.0,0.1799,1024,96.5,0.0,3682.3286,1.0
4400,5.0,0.0,0.1799,1024,96.5,0.25,3743.8742,1.0
4400,5.0,0.0,0.1799,1024,96.5,0.5,4092.3571,1.0
4400,5.0,0.0,0.1799,1024,96.5,0.75,4735.6906,1.0
4400,5.0,0.0,0.1799,1024,97.0,-1.0,6031.9601,1.0
4400,5.0,0.0,0.1799,1024,97.0,-0.75,4941.6243,1.0
4400,5.0,0.0,0.1799,1024,97.0,-0.5,4179.0073,1.0
4400,5.0,0.0,0.1799,1024,97.0,-0.25,3736.7757,1.0
4400,5.0,0.0,0.1799,1024,97.0,0.0,3535.1579,1.0
4400,5.0,0.0,0.1799,1024,97.0,0.25,3627.5846,1.0
4400,5.0,0.0,0.1799,1024,97.0,0.5,3958.21,1.0
4400,5.0,0.0,0.1799,1024,97.0,0.75,4607.9367,1.0
4400,5.0,0.0,0.1799,1024,97.5,-1.0,5916.6081,1.0
4400,5.0,0.0,0.1799,1024,97.5,-0.75,4825.1201,1.0
4400,5.0,0.0,0.1799,1024,97.5,-0.5,4065.9134,1.0
4400,5.0,0.0,0.1799,1024,97.5,-0.25,3592.0486,1.0
4400,5.0,0.0,0.1799,1024,97.5,0.0,3433.4174,1.0
4400,5.0,0.0,0.1799,1024,97.5,0.25,3525.662,1.0
4400,5.0,0.0,0.1799,1024,97.5,0.5,3874.1488,1.0
4400,5.0,0.0,0.1799,1024,97.5,0.75,4523.4992,1.0
4400,5.0,0.0,0.1799,1024,98.0,-1.0,5790.2648,1.0
4400,5.0,0.0,0.1799,1024,98.0,-0.75,4706.2349,1.0
4400,5.0,0.0,0.1799,1024,98.0,-0.5,3941.8472,1.0
4400,5.0,0.0,0.1799,1024,98.0,-0.25,3478.5499,1.0
4400,5.0,0.0,0.1799,1024,98.0,0.0,3317.0156,1.0
4400,5.0,0.0,0.1799,1024,98.0,0.25,3408.2508,1.0
4400,5.0,0.0,0.1799,1024,98.0,0.5,3788.2119,1.0
4400,5.0,0.0,0.1799,1024,98.0,0.75,4451.3095,1.0
4400,5.0,0.0,0.1799,1024,98.5,-1.0,5666.6295,1.0
4400,5.0,0.0,0.1799,1024,98.5,-0.75,4593.1047,1.0
4400,5.0,0.0,0.1799,1024,98.5,-0.5,3831.3845,1.0
4400,5.0,0.0,0.1799,1024,98.5,-0.25,3377.0827,1.0
4400,5.0,0.0,0.1799,1024,98.5,0.0,3211.8937,1.0
4400,5.0,0.0,0.1799,1024,98.5,0.25,3318.0046,1.0
4400,5.0,0.0,0.1799,1024,98.5,0.5,3708.3187,1.0
4400,5.0,0.0,0.1799,1024,98.5,0.75,4378.3173,1.0
4400,5.0,0.0,0.1799,1024,99.0,-1.0,5550.4869,1.0
4400,5.0,0.0,0.1799,1024,99.0,-0.75,4488.3323,1.0
4400,5.0,0.0,0.1799,1024,99.0,-0.5,3727.0868,1.0
4400,5.0,0.0,0.1799,1024,99.0,-0.25,3282.289,1.0
4400,5.0,0.0,0.1799,1024,99.0,0.0,3124.622,1.0
4400,5.0,0.0,0.1799,1024,99.0,0.25,3244.8717,1.0
4400,5.0,0.0,0.1799,1024,99.0,0.5,3633.6741,1.0
4400,5.0,0.0,0.1799,1024,99.0,0.75,4326.7146,1.0
4400,5.0,0.0,0.1799,1024,99.5,-1.0,5464.9452,1.0
4400,5.0,0.0,0.1799,1024,99.5,-0.75,4412.461,1.0
4400,5.0,0.0,0.1799,1024,99.5,-0.5,3655.5053,1.0
4400,5.0,0.0,0.1799,1024,99.5,-0.25,3222.9462,1.0
4400,5.0,0.0,0.1799,1024,99.5,0.0,3067.795,1.0
4400,5.0,0.0,0.1799,1024,99.5,0.25,3189.3785,1.0
4400,5.0,0.0,0.1799,1024,99.5,0.5,3602.2771,1.0
4400,5.0,0.0,0.1799,1024,99.5,0.75,4287.7422,1.0
4400,5.0,0.0,0.1799,1024,100.0,-1.0,5396.9671,1.0
4400,5.0,0.0,0.1799,1024,100.0,-0.75,4354.8115,1.0
4400,5.0,0.0,0.1799,1024,100.0,-0.5,3603.5381,1.0
4400,5.0,0.0,0.1799,1024,100.0,-0.25,3179.0517,1.0
4400,5.0,0.0,0.1799,1024,100.0,0.0,3054.7281,1.0
4400,5.0,0.0,0.1799,1024,100.0,0.25,3154.9493,1.0
4400,5.0,0.0,0.1799,1024,100.0,0.5,3584.7705,1.0
4400,5.0,0.0,0.1799,1024,100.0,0.75,4272.2064,1.0
4400,5.0,0.0,0.1799,1024,100.5,-1.0,5368.1273,1.0
4400,5.0,0.0,0.1799,1024,100.5,-0.75,4332.0327,1.0
4400,5.0,0.0,0.1799,1024,100.5,-0.5,3587.185,1.0
4400,5.0,0.0,0.1799,1024,100.5,-0.25,3176.0635,1.0
4400,5.0,0.0,0.1799,1024,100.5,0.0,3054.8131,1.0
4400,5.0,0.0,0.1799,1024,100.5,0.25,3166.0862,1.0
4400,5.0,0.0,0.1799,1024,100.5,0.5,3607.4592,1.0
4400,5.0,0.0,0.1799,1024,100.5,0.75,4299.824,1.0
4400,5.0,0.0,0.1799,1024,101.0,-1.0,5360.24,1.0
4400,5.0,0.0,0.1799,1024,101.0,-0.75,4340.0758,1.0
4400,5.0,0.0,0.1799,1024,101.0,-0.5,3598.9971,1.0
4400,5.0,0.0,0.1799,1024,101.0,-0.25,3200.3419,1.0
4400,5.0,0.0,0.1799,1024,101.0,0.0,3085.6356,1.0
4400,5.0,0.0,0.1799,1024,101.0,0.25,3202.5969,1.0
4400,5.0,0.0,0.1799,1024,101.0,0.5,3659.4472,1.0
4400,5.0,0.0,0.1799,1024,101.0,0.75,4364.6464,1.0
4400,5.0,0.0,0.1799,1024,101.5,-1.0,5382.9595,1.0
